tate_art_id,accession_number,artist,lastname,firstname,tate_artist_id,title,dateText,medium
69449,A01319,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69450,A01320,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69451,A01321,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69452,A01322,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69453,A01323,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69454,A01324,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and graphite on paper
69455,A01325,"Jones, George",Jones, George,300,[title not known],date not known,Graphite on paper
69456,A01326,"Jones, George",Jones, George,300,[title not known],date not known,"Watercolour, ink and graphite on paper"
69457,A01327,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69458,A01328,"Jones, George",Jones, George,300,[title not known],date not known,Graphite on paper
69459,A01329,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69460,A01330,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69461,A01331,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69462,A01332,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69463,A01333,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69464,A01334,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69465,A01335,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69466,A01336,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69467,A01337,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69468,A01338,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69469,A01339,"Jones, George",Jones, George,300,[title not known],date not known,Ink and watercolour on paper
69470,A01340,"Jones, George",Jones, George,300,[title not known],date not known,Graphite and ink on paper
69471,A01341,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69472,A01342,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour on paper
69473,A01343,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69474,A01344,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69475,A01345,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69476,A01346,"Jones, George",Jones, George,300,[title not known],date not known,"Ink, graphite and watercolour on paper"
69477,A01347,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69478,A01348,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69479,A01349,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69480,A01350,"Jones, George",Jones, George,300,[title not known],date not known,Ink and watercolour on paper
69481,A01351,"Jones, George",Jones, George,300,[title not known],date not known,"Watercolour, gouache and ink on paper"
69482,A01352,"Jones, George",Jones, George,300,[title not known],date not known,Ink and watercolour on paper
69483,A01353,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69484,A01354,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69485,A01355,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69486,A01356,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour on paper
69487,A01357,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69488,A01358,"Jones, George",Jones, George,300,[title not known],date not known,Graphite on paper
69489,A01359,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69490,A01360,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and graphite on paper
69491,A01361,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69492,A01362,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69493,A01363,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69494,A01364,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69495,A01365,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69496,A01366,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69497,A01367,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69498,A01368,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69499,A01369,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and graphite on paper
69500,A01370,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and graphite on paper
69501,A01371,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69502,A01372,"Jones, George",Jones, George,300,[title not known],date not known,Graphite and watercolour on paper
69503,A01373,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and graphite on paper
69504,A01374,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69505,A01375,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69506,A01376,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69507,A01377,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69508,A01378,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69509,A01379,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and ink on paper
69510,A01380,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69511,A01381,"Jones, George",Jones, George,300,[title not known],date not known,Ink and watercolour on paper
69512,A01382,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69513,A01383,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69514,A01384,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69515,A01385,"Jones, George",Jones, George,300,[title not known],date not known,Ink and gouache on paper
69516,A01386,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69517,A01387,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69518,A01388,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69519,A01389,"Jones, George",Jones, George,300,[title not known],date not known,Ink and watercolour on paper
69520,A01390,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69521,A01391,"Jones, George",Jones, George,300,[title not known],date not known,"Ink, graphite and watercolour on paper"
69522,A01392,"Jones, George",Jones, George,300,[title not known],date not known,"Ink, graphite and watercolour on paper"
69523,A01393,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69524,A01394,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69525,A01395,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69526,A01396,"Jones, George",Jones, George,300,[title not known],date not known,"Ink, graphite and watercolour on paper"
69527,A01397,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69528,A01398,"Jones, George",Jones, George,300,[title not known],date not known,Ink and watercolour on paper
69529,A01399,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69530,A01400,"Jones, George",Jones, George,300,[title not known],date not known,"Watercolour, ink and graphite on paper"
69531,A01401,"Jones, George",Jones, George,300,[title not known],date not known,"Ink, graphite, watercolour and gouache on paper"
69532,A01402,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69533,A01403,"Jones, George",Jones, George,300,[title not known],date not known,"Ink, graphite and watercolour on paper"
69534,A01404,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69535,A01405,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69536,A01406,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69537,A01407,"Jones, George",Jones, George,300,[title not known],date not known,"Ink, graphite and watercolour on paper"
69538,A01408,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper. Verso: graphite on paper
69539,A01409,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69540,A01410,"Jones, George",Jones, George,300,[title not known],date not known,Ink and watercolour on paper
69541,A01411,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69542,A01412,"Jones, George",Jones, George,300,[title not known],date not known,Ink and watercolour on paper
69543,A01413,"Jones, George",Jones, George,300,[title not known],date not known,Graphite on paper
69544,A01414,"Jones, George",Jones, George,300,[title not known],date not known,"Watercolour, ink and graphite on paper"
69545,A01415,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69546,A01416,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and ink on paper
69547,A01417,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69548,A01418,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69549,A01419,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69550,A01420,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69551,A01421,"Jones, George",Jones, George,300,[title not known],date not known,Ink and watercolour on paper
69552,A01422,"Jones, George",Jones, George,300,[title not known],date not known,Ink and watercolour on paper
69553,A01423,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69554,A01424,"Jones, George",Jones, George,300,[title not known],date not known,Ink and watercolour on paper
69555,A01425,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69556,A01426,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69557,A01427,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69558,A01428,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69559,A01429,"Jones, George",Jones, George,300,[title not known],date not known,Ink and watercolour on paper
69560,A01430,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69561,A01431,"Jones, George",Jones, George,300,[title not known],date not known,"Ink, watercolour and graphite on paper"
69562,A01432,"Jones, George",Jones, George,300,[title not known],date not known,"Ink, watercolour and graphite on paper"
69563,A01433,"Jones, George",Jones, George,300,[title not known],date not known,Ink and watercolour on paper
69564,A01434,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69565,A01435,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69566,A01436,"Jones, George",Jones, George,300,[title not known],date not known,Ink and watercolour on paper
69567,A01437,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69568,A01438,"Jones, George",Jones, George,300,[title not known],date not known,"Ink, watercolour and graphite on paper"
69569,A01439,"Jones, George",Jones, George,300,[title not known],date not known,"Ink, watercolour and graphite on paper"
69570,A01440,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69571,A01441,"Jones, George",Jones, George,300,[title not known],date not known,"Ink, watercolour and graphite on paper"
69572,A01442,"Jones, George",Jones, George,300,[title not known],date not known,"Ink, watercolour and graphite on paper"
69573,A01443,"Jones, George",Jones, George,300,[title not known],date not known,"Ink, watercolour and graphite on paper"
69574,A01444,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69575,A01445,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69576,A01446,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69577,A01447,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69578,A01448,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69579,A01449,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour on paper
69580,A01450,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69581,A01451,"Jones, George",Jones, George,300,[title not known],date not known,Ink and watercolour on paper
69582,A01452,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69583,A01453,"Jones, George",Jones, George,300,[title not known],date not known,Graphite on paper
69584,A01454,"Jones, George",Jones, George,300,[title not known],date not known,Ink and watercolour on paper
69585,A01455,"Jones, George",Jones, George,300,[title not known],date not known,Graphite and watercolour on paper
69586,A01456,"Jones, George",Jones, George,300,[title not known],date not known,"Graphite, watercolour and ink on paper"
69587,A01457,"Jones, George",Jones, George,300,[title not known],date not known,"Graphite, watercolour and ink on paper"
69588,A01458,"Jones, George",Jones, George,300,[title not known],date not known,Ink and watercolour on paper
69589,A01459,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and ink on paper
69590,A01460,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69591,A01461,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69592,A01462,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69593,A01463,"Jones, George",Jones, George,300,[title not known],date not known,Graphite and gouache on paper
69594,A01464,"Jones, George",Jones, George,300,[title not known],date not known,Graphite on paper
69595,A01465,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69596,A01466,"Jones, George",Jones, George,300,[title not known],date not known,"Watercolour, ink and graphite on paper"
69597,A01467,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour on paper
69598,A01468,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour on paper
69599,A01469,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69600,A01470,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69601,A01471,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69602,A01472,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69603,A01473,"Jones, George",Jones, George,300,[title not known],date not known,"Watercolour, ink and graphite on paper"
69604,A01474,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and ink on paper
69605,A01475,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and ink on paper
69606,A01476,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69607,A01477,"Jones, George",Jones, George,300,[title not known],date not known,"Ink, watercolour and graphite on paper"
69608,A01478,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69609,A01479,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69610,A01480,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69611,A01481,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69612,A01482,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69613,A01483,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69614,A01484,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69615,A01485,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69616,A01486,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69617,A01487,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69618,A01488,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69619,A01489,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and ink on paper
69620,A01490,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69621,A01491,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and graphite on paper
69622,A01492,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and graphite on paper
69623,A01493,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69624,A01494,"Jones, George",Jones, George,300,[title not known],date not known,"Ink, graphite and watercolour on paper"
69625,A01495,"Jones, George",Jones, George,300,[title not known],date not known,Ink and watercolour on paper
69626,A01496,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69627,A01497,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69628,A01498,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69629,A01499,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69630,A01500,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69631,A01501,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69632,A01502,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69633,A01503,"Jones, George",Jones, George,300,[title not known],date not known,"Graphite, ink, watercolour and gouache on paper"
69634,A01504,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69635,A01505,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69636,A01506,"Jones, George",Jones, George,300,[title not known],date not known,"Ink, graphite and watercolour on paper"
69637,A01507,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69638,A01508,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and ink on paper
69639,A01509,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69640,A01510,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69641,A01511,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69642,A01512,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and graphite on paper. Verso: graphite on paper
69643,A01513,"Jones, George",Jones, George,300,[title not known],date not known,Graphite on paper
69644,A01514,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69645,A01515,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69646,A01516,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and graphite on paper
69647,A01517,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and graphite on paper
69648,A01518,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and graphite on paper
69649,A01519,"Jones, George",Jones, George,300,[title not known],date not known,Graphite on paper
69650,A01520,"Jones, George",Jones, George,300,[title not known],date not known,"Watercolour, graphite and ink on paper"
69651,A01521,"Jones, George",Jones, George,300,[title not known],date not known,"Watercolour, graphite and ink on paper"
69652,A01522,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and graphite on paper
69653,A01523,"Jones, George",Jones, George,300,[title not known],date not known,"Watercolour, graphite and ink on paper"
69654,A01524,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69655,A01525,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour on paper
69656,A01526,"Jones, George",Jones, George,300,[title not known],date not known,"Watercolour, graphite and ink on paper"
69657,A01527,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour on paper
69658,A01528,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69659,A01529,"Jones, George",Jones, George,300,[title not known],date not known,Graphite and watercolour on paper
69660,A01530,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and ink on paper. Verso: graphite and watercolour on paper
69661,A01531,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69662,A01532,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and ink on paper
69663,A01533,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and graphite on paper
69664,A01534,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and graphite on paper
69665,A01535,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and graphite on paper
69666,A01536,"Jones, George",Jones, George,300,[title not known],date not known,Graphite on paper
69667,A01537,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and ink on paper
69668,A01538,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and graphite on paper
69669,A01539,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour on paper
69670,A01540,"Jones, George",Jones, George,300,[title not known],date not known,"Watercolour, graphite and ink on paper"
69671,A01541,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and graphite on paper
69672,A01542,"Jones, George",Jones, George,300,[title not known],date not known,Graphite on paper
69673,A01543,"Jones, George",Jones, George,300,[title not known],date not known,Graphite and watercolour on paper
69674,A01544,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and graphite on paper
69675,A01545,"Jones, George",Jones, George,300,[title not known],date not known,Graphite on paper
69676,A01546,"Jones, George",Jones, George,300,[title not known],date not known,Graphite and watercolour on paper
69677,A01547,"Jones, George",Jones, George,300,[title not known],date not known,"Graphite, watercolour and ink on paper"
69678,A01548,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and graphite on paper
69679,A01549,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and graphite on paper
69680,A01550,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and graphite on paper
69681,A01551,"Jones, George",Jones, George,300,[title not known],date not known,Graphite and watercolour on paper
69682,A01552,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and graphite on paper
69683,A01553,"Jones, George",Jones, George,300,[title not known],date not known,Ink and watercolour on paper
69684,A01554,"Jones, George",Jones, George,300,[title not known],date not known,Graphite and watercolour on paper
69685,A01555,"Jones, George",Jones, George,300,[title not known],date not known,Graphite on paper
69686,A01556,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and graphite on paper
69687,A01557,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69688,A01558,"Jones, George",Jones, George,300,[title not known],date not known,Graphite on paper
69689,A01559,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and graphite on paper
69690,A01560,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and graphite on paper
69691,A01561,"Jones, George",Jones, George,300,[title not known],date not known,Graphite and ink on paper
69692,A01562,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and graphite on paper
69693,A01563,"Jones, George",Jones, George,300,[title not known],date not known,"Ink, graphite and gouache on paper"
69694,A01564,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69695,A01565,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and graphite on paper
69696,A01566,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and graphite on paper
69697,A01567,"Jones, George",Jones, George,300,[title not known],date not known,Graphite on paper
69698,A01568,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour on paper
69699,A01569,"Jones, George",Jones, George,300,[title not known],date not known,Graphite and watercolour on paper
69700,A01570,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour on paper
69701,A01571,"Jones, George",Jones, George,300,[title not known],date not known,Ink and watercolour on paper
69702,A01572,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69703,A01573,"Jones, George",Jones, George,300,[title not known],date not known,"Watercolour, ink and graphite on paper"
69704,A01574,"Jones, George",Jones, George,300,[title not known],date not known,Graphite on paper. Verso: graphite on paper
69705,A01575,"Jones, George",Jones, George,300,[title not known],date not known,"Watercolour, ink and graphite on paper"
69706,A01576,"Jones, George",Jones, George,300,[title not known],date not known,Graphite and watercolour on paper
69707,A01577,"Jones, George",Jones, George,300,[title not known],date not known,"Graphite, watercolour and ink on paper"
69708,A01578,"Jones, George",Jones, George,300,[title not known],date not known,Graphite on paper. Verso: graphite on paper
69709,A01579,"Jones, George",Jones, George,300,[title not known],date not known,"Watercolour, ink and graphite on paper"
69710,A01580,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69711,A01581,"Jones, George",Jones, George,300,[title not known],date not known,"Watercolour, ink and graphite on paper"
69712,A01582,"Jones, George",Jones, George,300,[title not known],date not known,Ink and gouache on paper
69713,A01583,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour on paper
69714,A01584,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and ink on paper
69715,A01585,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69716,A01586,"Jones, George",Jones, George,300,[title not known],date not known,"Watercolour, graphite and ink on paper"
69717,A01587,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69718,A01588,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69719,A01589,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and ink on paper
69720,A01590,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69721,A01591,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69722,A01592,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and graphite on paper
69723,A01593,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69724,A01594,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour on paper
69725,A01595,"Jones, George",Jones, George,300,[title not known],date not known,Graphite and ink on paper
69726,A01596,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and graphite on paper
69727,A01597,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69728,A01598,"Jones, George",Jones, George,300,[title not known],date not known,"Ink, graphite and gouache on paper"
69729,A01599,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and graphite on paper
69730,A01600,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and graphite on paper
69731,A01601,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and graphite on paper
69732,A01602,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69733,A01603,"Jones, George",Jones, George,300,[title not known],date not known,"Watercolour, graphite and ink on paper"
69734,A01604,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and graphite on paper
69735,A01605,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and graphite on paper
69736,A01606,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and graphite on paper
69737,A01607,"Jones, George",Jones, George,300,[title not known],date not known,Ink and watercolour on paper
69738,A01608,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69739,A01609,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and graphite on paper
69740,A01610,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and graphite on paper
69741,A01611,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour on paper
69742,A01612,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and graphite on paper
69743,A01613,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and graphite on paper
69744,A01614,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and graphite on paper
69745,A01615,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69746,A01616,"Jones, George",Jones, George,300,[title not known],date not known,Ink and watercolour on paper
69747,A01617,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69748,A01618,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69749,A01619,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69750,A01620,"Jones, George",Jones, George,300,[title not known],date not known,"Ink, watercolour and graphite on paper"
69751,A01621,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69752,A01622,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69753,A01623,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69754,A01624,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69755,A01625,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69756,A01626,"Jones, George",Jones, George,300,[title not known],date not known,Ink and watercolour on paper
69757,A01627,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69758,A01628,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69759,A01629,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69760,A01630,"Jones, George",Jones, George,300,[title not known],date not known,"Ink, watercolour and graphite on paper"
69761,A01631,"Jones, George",Jones, George,300,[title not known],date not known,"Ink, graphite, watercolour and gouache on paper"
69762,A01632,"Jones, George",Jones, George,300,[title not known],date not known,Ink and watercolour on paper
69763,A01633,"Jones, George",Jones, George,300,[title not known],date not known,Graphite on paper
69764,A01634,"Jones, George",Jones, George,300,[title not known],date not known,"Graphite, ink and gouache on paper"
69765,A01635,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
69766,A01636,"Jones, George",Jones, George,300,[title not known],date not known,Ink and watercolour on paper
69767,A01637,"Jones, George",Jones, George,300,[title not known],date not known,Ink and watercolour on paper
69768,A01638,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69769,A01639,"Jones, George",Jones, George,300,[title not known],date not known,"Watercolour, graphite and ink on paper"
69770,A01640,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and ink on paper
69771,A01641,"Jones, George",Jones, George,300,[title not known],date not known,Watercolour and ink on paper
69772,A01642,"Jones, George",Jones, George,300,[title not known],date not known,"Ink, graphite and gouache on paper"
69773,A01643,"Jones, George",Jones, George,300,[title not known],date not known,"Ink, watercolour and graphite on paper"
69774,A01644,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
69775,A01645,"Jones, George",Jones, George,300,[title not known],date not known,Ink and watercolour on paper
69776,A01646,"Jones, George",Jones, George,300,[title not known],date not known,"Watercolour, ink and graphite on paper"
69777,A01647,"Jones, George",Jones, George,300,[title not known],date not known,Ink and graphite on paper
